CODIGO MUNICIPIO;LATITUDE;LONGITUDE
292240;-13.22;-39.5
314400;-19.79;-41.43
521410;-13.73;-49.27
314410;-21.37;-46.52
314420;-18.45;-42.24
353215;-22.62;-51.23
314430;-17.83;-40.35
431265;-28.45;-52.82
314435;-19.22;-42.32
353220;-22.4;-51.52
240810;-5.79;-35.2
314437;-16.5;-46.49
314440;-22.12;-45.51
171420;-11.71;-47.72
330310;-21.04;-41.97
353230;-23.37;-45.44
250990;-7.64;-35.54
421130;-26.89;-48.65
500570;-23.06;-54.19
171430;-6.37;-47.66
292250;-13.03;-39.01
260950;-7.74;-35.22
220670;-6.97;-42.67
353240;-23.18;-46.39
314450;-21.21;-44.61
251000;-6.91;-38.32
521440;-16.58;-49.88
280440;-10.31;-36.57
314460;-21.23;-45.23
521450;-16.4;-49.21
353250;-20.84;-49.63
130300;-2.18;-56.71
353260;-20.69;-50.03
431267;-28.53;-52.46
292260;-13.59;-39.1
330320;-22.8;-43.41
210720;-3.46;-43.9
314465;-15.32;-41.75
500580;-21.13;-55.83
353270;-20.91;-49.77
521460;-14.47;-48.45
240820;-6.09;-35.2
330330;-22.88;-43.1
510590;-14.72;-56.32
431270;-27.36;-52.77
292265;-10.82;-39.42
140040;3.88;-59.62
510600;-14.45;-56.8
280445;-10.44;-37.48
280450;-10.21;-37.41
280460;-10.49;-37.19
411640;-22.91;-51.79
280470;-10.07;-37.05
220675;-4.63;-42.17
510610;-15.77;-56.34
280480;-10.85;-37.12
220680;-3.97;-42.62
353280;-21.01;-49.49
411650;-23.17;-52.6
431275;-28.67;-52.16
500600;-21.46;-54.38
521470;-15.02;-49.89
411660;-23.33;-50.71
500620;-22.23;-53.34
431280;-28.65;-51.74
411670;-24.52;-53.25
521480;-18.05;-48.25
510615;-9.81;-57.86
431290;-28.72;-51.7
314467;-18.47;-41.01
431295;-27.99;-52.97
510620;-14.95;-54.96
110014;-11.72;-62.33
431300;-29.21;-52.02
353282;-24.12;-48.9
292270;-14.79;-40.14
510621;-10.55;-55.95
353284;-20.38;-50.94
431301;-27.6;-54.1
411680;-24.67;-52.56
353286;-20.76;-50.34
210725;-7.11;-46.25
521483;-14.09;-50.32
240830;-6.47;-35.43
314470;-19.75;-43.03
421140;-26.9;-52.9
411690;-23.18;-52.2
150495;-2.26;-46.96
411695;-25.9;-53.26
431303;-29.4;-54.82
353290;-21.77;-48.56
411700;-23.43;-50.56
292273;-11.6;-39.63
251010;-6.45;-36.2
330340;-22.28;-42.53
521486;-15.14;-49.57
353300;-20.53;-49.31
510880;-10.31;-55.4
353310;-21.33;-51.64
431306;-29.58;-50.9
292275;-13.81;-39.62
330350;-22.75;-43.45
521487;-14.28;-49.38
353320;-21.1;-51.49
210730;-6.73;-44.04
150497;-4.92;-49.07
421145;-26.94;-52.81
292280;-13.02;-40.06
510618;-14.47;-59.6
411705;-25.3;-52.54
314480;-19.98;-43.84
411710;-22.76;-52.98
353330;-20.85;-50.26
110033;-10.41;-65.33
510885;-14.36;-56.96
510890;-13.02;-57.07
314490;-18.43;-41.5
510895;-9.98;-57.53
510622;-13.83;-56.08
510617;-13.98;-51.79
353340;-22.77;-47.29
510623;-14.79;-57.28
411720;-23.47;-53.08
171488;-7.63;-48.42
230920;-7.09;-39.68
251020;-7.48;-38.04
210735;-2.84;-45.69
130310;-3.88;-59.09
431308;-29.02;-51.3
431310;-29.47;-53.46
251030;-6.67;-36.42
431320;-29.37;-51.11
314500;-19.13;-47.68
314505;-15.8;-43.3
431330;-28.78;-51.61
411725;-25.63;-53.34
431333;-28.06;-53.69
292285;-12.81;-41.07
314510;-21.12;-46.41
521490;-13.74;-46.88
431335;-28.98;-51.4
171500;-10.56;-48.91
230930;-4.7;-40.56
411721;-23.59;-50.72
510619;-10.85;-55.17
431337;-29.85;-51.27
220795;-8.08;-42.05
411722;-24.46;-53.95
314520;-19.87;-44.98
292290;-11.23;-38.48
411727;-24.43;-51.94
150500;-1.2;-47.38
421150;-27.28;-48.93
510624;-12.99;-55.25
110143;-10.9;-62.56
313660;-19.69;-43.58
320390;-18.71;-40.4
421160;-28.63;-49.49
521500;-16.37;-49.32
292300;-17.89;-39.37
510625;-14.67;-52.35
353325;-20.99;-48.91
171510;-9.96;-47.67
130320;-2.62;-60.94
171515;-12.93;-46.57
130330;-5.12;-60.38
431349;-27.9;-53.1
521520;-16.03;-50.71
431339;-29.73;-52.94
314530;-17.46;-41.87
521523;-16.05;-48.03
431340;-29.67;-51.13
421165;-26.44;-52.83
353350;-21.46;-49.22
292303;-12.8;-42.16
510627;-11.41;-57.35
110050;-11.71;-62
500625;-22.66;-53.86
411729;-23.76;-51.5
171525;-11.82;-46.62
270560;-8.91;-35.64
431342;-27.57;-54.5
510626;-9.94;-55.19
230940;-5.53;-40.77
314535;-17.41;-41.21
220690;-6.44;-41.93
521525;-13.24;-49.5
150503;-7.14;-55.38
150506;-4.33;-49.79
510631;-12.28;-50.96
220695;-5.28;-41.93
510628;-14.9;-53.01
431344;-27.56;-53.18
292305;-10.31;-38.4
431346;-27.74;-53.05
314537;-16.01;-42.4
353360;-20.72;-47.74
150510;-1.91;-55.51
230945;-4.49;-38.59
353370;-22.43;-49.92
220700;-7.02;-42.13
150520;-2;-49.85
160050;3.84;-51.83
314540;-21.86;-43.93
353380;-22.94;-49.34
251040;-7.22;-37.75
210740;-4.13;-45.11
270570;-9.53;-37.29
270580;-9.5;-37.83
220710;-5.84;-42.57
270590;-10.05;-36.81
240840;-5.95;-37.7
314545;-17.39;-43.57
353390;-20.73;-48.91
314550;-22.06;-45.26
260960;-8;-34.85
210745;-2.99;-44.99
292310;-11.36;-38.33
251050;-6.99;-36.24
314560;-20.69;-44.82
171550;-10.7;-48.9
292320;-12.31;-42.89
314570;-21.33;-43.45
270600;-9.51;-37.19
314580;-19.72;-44.8
353400;-20.61;-49.29
314585;-20.43;-42.8
353410;-22.15;-50.09
353420;-20.18;-49.35
150530;-1.76;-55.86
314587;-20.5;-42.2
521530;-17.03;-48.29
353430;-20.71;-47.88
421170;-28.35;-49.29
260970;-7.74;-35.6
260980;-8.61;-39.6
230950;-6.24;-38.91
411730;-24.2;-50.94
353440;-23.53;-46.79
353450;-22.31;-50.28
431350;-29.88;-50.27
353460;-21.79;-50.88
421175;-27.48;-50.12
150540;-1.54;-47.11
292330;-12.01;-38.61
260990;-7.88;-40.08
150543;-6.75;-51.08
353470;-22.97;-49.87
411740;-23.4;-52.19
421180;-27.34;-51.61
314590;-20.52;-43.69
270610;-9.16;-37.35
240850;-6.7;-36.94
314600;-22.28;-46.36
314610;-20.28;-43.5
110015;-10.71;-62.24
251060;-7.61;-37.15
421185;-26.69;-52.31
353480;-21.48;-51.7
521540;-16.21;-49.19
314620;-18.07;-41.27
411745;-24.8;-53.9
353475;-20;-50.37
292335;-10.97;-41.08
521550;-18.23;-47.83
353490;-21.56;-51.26
150548;-3.83;-50.63
230960;-4.17;-38.46
140045;4.43;-61.14
230970;-3.98;-38.61
280490;-10.45;-36.65
210750;-2.53;-44.1
230980;-4.22;-38.92
230990;-3.98;-40.69
521560;-15.15;-48.28
314625;-16.36;-42.51
220720;-7.35;-40.9
314630;-17.07;-41.52
220730;-7.77;-42.25
314655;-15.51;-43.06
421187;-27.25;-52.49
411750;-23.45;-52.04
431360;-27.71;-51.76
314640;-18.9;-45.53
421189;-27.92;-50.1
314650;-20.37;-45.66
314660;-21.28;-43.41
220735;-7.85;-42.82
353500;-20.38;-49.43
270620;-9.67;-37.32
521565;-16.73;-51.53
150549;-5.74;-48.31
231000;-4.74;-37.95
421190;-27.64;-48.66
314670;-21.37;-42.31
421200;-26.34;-53.27
231010;-4.15;-38.84
261000;-8.68;-35.59
431365;-30.25;-50.5
353510;-21.08;-48.8
411760;-26.48;-51.99
172100;-10.16;-48.33
292340;-14.26;-43.16
421205;-27.58;-50.15
411770;-25.42;-50
431370;-27.89;-53.31
220740;-8.72;-44.23
353520;-20.41;-50.76
270630;-9.4;-36.62
220750;-5.97;-43.06
210760;-2.64;-44.89
171570;-7.86;-47.92
292350;-12.52;-41.55
521570;-16.8;-49.92
171380;-6.61;-47.54
261010;-9;-36.32
171575;-13.04;-48.4
521580;-17.32;-48.42
521590;-16.79;-50.16
411780;-24.89;-52.2
353530;-22.78;-50.21
431380;-27.35;-53.55
421210;-27.06;-53.16
314675;-16.73;-40.41
411790;-24.28;-53.84
521600;-18.17;-49.35
431390;-28.29;-53.5
320400;-19.22;-40.85
261020;-8.66;-36
353540;-21.35;-51.86
431395;-30.19;-52.37
270640;-9.74;-37.43
314690;-19.44;-44.74
421220;-26.37;-50.14
220755;-7.1;-41.7
314710;-19.86;-44.6
330360;-22.61;-43.7
314700;-17.22;-46.87
231020;-3.41;-39.03
150550;-2.99;-47.35
314720;-21.54;-45.73
353550;-22.41;-50.57
431400;-28.59;-51.78
330370;-22.16;-43.29
210770;-6.43;-43.98
353560;-23.38;-45.66
231025;-3.43;-39.14
421223;-26.61;-53.67
353570;-21.01;-48.77
411800;-23.28;-52.6
431402;-29.66;-53.14
171610;-10.17;-48.86
314730;-22.55;-45.77
231030;-6.21;-40.69
292360;-13.44;-42.23
231040;-4.09;-39.23
240860;-6.48;-38.31
171620;-12.61;-47.88
411810;-22.93;-52.15
411820;-25.52;-48.5
500630;-19.67;-51.19
521630;-18.91;-50.65
510629;-9.66;-56.47
353580;-23.38;-48.72
411830;-22.63;-52.09
353590;-20.1;-50.58
261030;-8.92;-36.65
510630;-14.43;-54.05
411840;-23.07;-52.46
500635;-23.89;-55.43
314740;-19.27;-44.4
353600;-21.78;-50.79
251065;-7.32;-36.65
330380;-23.21;-44.71
292370;-12.69;-43.18
240870;-5.77;-37.1
150553;-6.06;-49.9
521640;-16.94;-50.44
240880;-5.22;-35.83
353610;-23.08;-48.37
431403;-29.63;-51.39
110145;-12.17;-61.6
240890;-6.68;-36.65
270642;-9.25;-38
130340;-2.62;-56.73
292380;-10.68;-37.86
270644;-9.46;-35.55
353620;-24.71;-47.88
353625;-20.3;-50.01
220760;-10.22;-44.63
220770;-2.9;-41.77
261040;-8.09;-39.57
240325;-5.91;-35.26
210780;-5.68;-43.09
431405;-29.62;-50.83
240910;-6.43;-35.64
314760;-22.38;-44.96
431406;-29.45;-52.96
314770;-20.65;-44.49
314750;-19.35;-43.13
251070;-7.13;-37.04
240920;-6.27;-35.37
210790;-6.17;-43.78
220775;-5.85;-42.43
314780;-22.2;-44.23
261050;-7.99;-35.58
270650;-9.23;-35.49
421225;-29.31;-49.72
431407;-29.74;-52.27
431410;-28.26;-52.4
314790;-20.71;-46.61
421227;-26.78;-52.05
210800;-6.6;-44.07
314795;-16.07;-44.08
411845;-24.62;-54.22
411850;-26.22;-52.67
251080;-7.02;-37.27
314800;-18.57;-46.51
220777;-7.66;-41.24
314810;-18.94;-46.99
314820;-21.15;-42.21
353630;-20.63;-47.28
240930;-6.11;-37.63
330385;-22.42;-43.41
292390;-15.46;-39.65
150555;-7.83;-50.04
171630;-7.53;-49.37
220779;-5.26;-42.39
240940;-6.11;-38.2
261060;-7.89;-35.18
130350;-7.71;-66.97
314830;-20.87;-42.97
411860;-26.2;-50.93
353640;-21.31;-51.83
353650;-22.76;-47.15
210805;-2.71;-42.53
251090;-6.59;-37.62
261070;-7.94;-34.87
220780;-8.14;-41.15
353657;-22.57;-49.4
314840;-18.42;-42.86
292400;-9.4;-38.22
431413;-27.7;-52.42
353660;-20.03;-49.38
411870;-26.04;-50.83
270660;-9.36;-36.36
421230;-27.96;-48.68
210810;-4.44;-45.23
314850;-17.42;-40.99
431415;-29.55;-51.73
220785;-7.96;-43.22
292405;-11.83;-39.61
411880;-23.91;-52.34
314860;-18.54;-42.55
353670;-22.35;-48.77
261080;-8.49;-36.94
314870;-16;-41.29
353680;-22.79;-46.44
314875;-20.52;-42.33
231050;-5.45;-39.71
251100;-7.42;-38.06
160015;0.77;-51.94
314880;-20.59;-42.71
314890;-20.25;-45.2
314900;-20.82;-42.15
240950;-5.15;-35.87
251110;-6.75;-36.47
280500;-10.61;-37.68
510637;-16.62;-54.47
240960;-5.58;-36.1
314910;-22.24;-45.46
353690;-20.24;-50.11
292410;-12.14;-38.65
431417;-31.73;-53.58
251120;-7.4;-35.11
314915;-15.6;-44.39
421240;-28.43;-49.18
353700;-20.25;-47.47
353710;-22.74;-46.9
210820;-4.57;-44.59
280510;-11.19;-37.67
353715;-22.81;-50.79
314920;-19.22;-47.46
171650;-8.96;-48.17
292420;-10.01;-37.89
240970;-5.52;-36.38
320405;-18.03;-40.15
353720;-24.27;-47.23
210825;-2.97;-45.34
500640;-18.1;-54.55
220790;-4.42;-41.45
220793;-8.06;-42.28
314930;-19.61;-44.04
431420;-31.86;-52.82
251272;-6.63;-35.29
314940;-21.7;-43.74
240980;-6.43;-35.22
171660;-12.02;-48.53
150560;-1.19;-47.31
510642;-10.22;-54.98
431430;-28.42;-53.65
431440;-31.77;-52.34
231060;-7.82;-39.07
210830;-3.29;-45.17
353730;-21.42;-50.07
240990;-5.26;-36.72
270670;-10.28;-36.58
421250;-26.76;-48.64
231070;-3.79;-39.27
314950;-21.83;-43.12
314960;-19.63;-44.65
171665;-8.59;-48.93
314970;-19.95;-45.08
314980;-19.35;-47.29
314990;-21.09;-45.09
353740;-20.63;-51.1
353750;-23.07;-47.97
231080;-6.04;-38.46
210840;-2.57;-44.85
314995;-19.15;-42.23
421260;-27.37;-51.9
210845;-4.38;-44.33
411885;-23.89;-53.4
411890;-23.8;-53.68
411900;-25.82;-53.74
521645;-17.52;-52.06
353760;-24.31;-46.99
315000;-18.35;-41.59
261090;-8.35;-36.69
421270;-27.53;-49.69
261100;-9.06;-38.3
261110;-9.39;-40.5
521680;-16.09;-49.33
330390;-22.5;-43.17
270680;-10.4;-36.43
353770;-21.59;-50.59
251130;-7.19;-37.92
292430;-13.15;-41.77
315010;-21.5;-43.32
431442;-29.44;-51.13
150563;-6.43;-48.87
220800;-7.07;-41.46
251140;-6.55;-36.34
353780;-23.71;-47.42
315015;-19.75;-42.07
315020;-20.24;-42.73
315030;-21.46;-44.19
315040;-20.47;-44.22
411910;-26.09;-49.42
292440;-10;-42.5
270690;-9.59;-35.95
251150;-7.26;-35.25
521690;-14.76;-49.57
353790;-23.81;-47.71
241000;-6.26;-38.04
251160;-6.9;-35.62
251170;-6.84;-35.53
315050;-20.48;-45.79
110018;-11.67;-61.19
220810;-6.24;-41.41
110146;-13.48;-61.04
292450;-14.49;-42.68
353800;-22.92;-45.46
210850;-3.6;-45.34
270700;-9.47;-36.29
292460;-10.74;-40.36
353810;-21.18;-48.9
171700;-11.13;-47.57
231085;-4.02;-38.3
315053;-19.72;-42.4
411915;-25.44;-49.19
431445;-27.51;-53.21
431446;-27.87;-51.16
411925;-26.03;-53.48
431447;-29.34;-53.3
411920;-23.79;-50.05
421290;-26.84;-52.99
353820;-22.77;-46.59
411930;-25.69;-51.65
280520;-10.56;-37.72
330395;-22.51;-44
431449;-27.2;-53.61
210860;-2.52;-45.08
431450;-31.57;-53.38
421300;-27.05;-51.23
320410;-18.41;-40.21
292465;-11.81;-39.9
315057;-16.05;-45.15
220820;-6.83;-40.57
210870;-3.89;-45.16
353830;-21.86;-51.72
231090;-5.8;-39.41
353850;-22.61;-45.17
353860;-23.05;-46.35
521710;-17.3;-49.01
315060;-20.5;-44.48
353870;-22.72;-47.64
220830;-3.92;-41.7
330400;-22.62;-43.89
292467;-13.76;-39.37
411940;-24.52;-49.94
353880;-23.19;-49.38
315070;-19.9;-48.7
353890;-21.99;-49.45
280530;-10.73;-36.85
315080;-20.68;-43.29
353900;-21.09;-48.65
315090;-22.52;-45.49
315100;-22.4;-45.53
521720;-16.42;-51.82
270710;-9.62;-37.75
210880;-3.72;-44.22
315110;-21.65;-42.34
431455;-28.04;-55.19
315120;-17.34;-44.94
353910;-23.39;-47
353920;-22.27;-51.5
411950;-25.44;-49.06
171720;-6.77;-48.29
353930;-21.99;-47.42
431460;-31.44;-53.1
353940;-22.41;-49.13
421310;-27.42;-51.77
315130;-21.27;-43.02
521730;-15.85;-48.95
521740;-17.3;-48.27
231095;-4.24;-40.64
292470;-14.93;-41.72
220840;-4.27;-41.77
292480;-11.72;-40.55
251180;-6.78;-35.49
411960;-24.75;-51.76
411965;-23.23;-51.58
353950;-21;-48.22
315140;-19.68;-44.88
251190;-7.47;-34.8
171750;-10.44;-49.18
320420;-20.83;-40.72
315150;-20.46;-45.95
150565;-3.86;-54.22
120038;-10.33;-67.18
521760;-15.45;-47.61
411970;-23;-52.91
292490;-13.25;-40.36
411980;-25.71;-53.76
431470;-27.32;-53.05
353960;-21.03;-49.92
292500;-14.67;-40.47
421315;-27.06;-52.86
510645;-14.65;-54.77
315160;-20.13;-48.7
353970;-22.63;-50.2
353980;-23.52;-46.34
261120;-8.18;-36.7
210890;-4.74;-44.94
251200;-7.07;-36.06
241010;-5.62;-35.66
251203;-6.4;-38.49
431475;-29.45;-51.67
270720;-9.31;-37.28
251207;-6.57;-38.51
315170;-21.78;-45.96
280540;-9.8;-37.68
280550;-10.7;-38.18
292510;-14.52;-40.36
510650;-16.25;-56.62
315180;-21.78;-46.56
315190;-19.62;-41.63
292520;-12.43;-38.32
353990;-20.78;-49.82
251210;-6.76;-37.8
261130;-8.14;-35.39
421320;-26.74;-49.17
354000;-22.1;-50.17
315200;-19.22;-44.93
354010;-21.73;-49.36
150570;-1.38;-48.87
411990;-25.09;-50.16
500660;-22.53;-55.72
354020;-21.02;-48.03
510665;-15.93;-52.31
411995;-25.67;-48.51
521770;-17.52;-49.44
354025;-20.44;-50.52
431477;-28.05;-52.67
421330;-27.48;-50.38
171780;-12.09;-46.47
421335;-27.15;-50.46
171790;-10.74;-47.53
510670;-16.76;-52.83
315210;-20.41;-42.9
431478;-27.65;-52.48
421340;-26.87;-52.01
510675;-15.22;-59.33
354030;-20.16;-49.7
320425;-18.12;-40.54
315213;-16.63;-45.06
315217;-16.75;-41.5
292525;-10.86;-40.13
354040;-19.95;-50.53
231100;-4.74;-40.92
354050;-23.17;-48.12
521800;-13.44;-49.14
330410;-20.96;-42.04
412000;-22.75;-51.37
241020;-6.02;-37.98
431480;-29.7;-51.24
521805;-17.81;-50.16
231110;-7.53;-39.11
315220;-15.74;-43.02
150580;-1.93;-50.82
521810;-17.35;-52.67
220850;-3.89;-42.7
120080;-9.58;-67.53
431490;-30.03;-51.22
510677;-10.87;-51.63
220855;-6.96;-44.18
171800;-11.6;-47.04
412010;-25.54;-49.88
412015;-25.54;-52.4
421350;-27.15;-48.55
270730;-9.04;-35.39
280560;-9.91;-37.27
150590;-1.74;-52.23
270740;-9.15;-35.29
241025;-5.06;-36.78
510680;-11.53;-57.41
510682;-15.85;-58.45
510685;-15.32;-57.22
354060;-23.21;-47.52
354070;-21.85;-47.47
315230;-20.67;-43.08
210900;-6.33;-47.39
160053;0.71;-51.41
431500;-27.85;-55.01
431505;-27.57;-54.66
500690;-21.69;-57.88
171820;-10.7;-48.41
330411;-22.42;-44.29
270750;-10.18;-36.84
412020;-22.77;-53.26
210905;-1.89;-44.6
292530;-16.45;-39.06
421360;-26.23;-51.07
110020;-8.76;-63.9
431507;-27.73;-54.9
412030;-26.16;-51.23
120039;-8.26;-72.74
431510;-27.9;-55.13
521830;-14.09;-46.36
315240;-17.8;-41.78
231120;-7.09;-40.02
354075;-22.84;-45.25
292540;-15.59;-39.87
354080;-21.04;-49.37
231123;-5.66;-38.25
315250;-22.22;-45.93
315260;-22.19;-44.97
431513;-29.17;-52.2
421370;-27.25;-49.93
510700;-15.83;-54.38
354085;-21.85;-51.08
160055;1.74;-50.79
292550;-17.34;-39.22
412033;-23.03;-51.44
354090;-21.35;-48.06
315270;-21.05;-44.08
421380;-29.19;-49.95
354100;-24;-46.4
171830;-5.39;-47.81
150600;-1.79;-53.47
412035;-26.02;-53.74
315280;-19.3;-48.92
251220;-7.69;-37.08
220860;-5.66;-42.2
354105;-22.8;-48.66
315290;-20.74;-46.86
315300;-19.75;-46.37
354110;-22.1;-49.43
354120;-22;-51.55
315310;-20.76;-43.18
421390;-27.22;-51.8
412040;-23.27;-52.15
210910;-5.28;-44.49
292560;-11.29;-41.98
354130;-21.76;-52.11
130353;-2.03;-60.02
421400;-27.05;-49.62
292570;-14.68;-41.67
315320;-18.63;-44.05
210920;-2.92;-44.06
241030;-6.1;-35.71
171840;-8.53;-48.5
320430;-21.09;-41.04
315330;-18.61;-43.56
431514;-29.51;-51.17
110025;-11.17;-61.9
210923;-2.38;-45.81
421410;-27.27;-49.38
315340;-18.41;-46.41
354140;-22.12;-51.38
210927;-2.59;-45.36
292575;-13.44;-39.41
210930;-3.4;-44.02
354150;-21.87;-51.84
150610;-0.94;-47.11
261140;-8.33;-35.35
110147;-11.82;-61.32
510704;-15.52;-54.34
210940;-2.5;-43.43
412050;-22.85;-51.02
421415;-26.44;-53.59
251230;-7.73;-37.99
521839;-17.25;-49.24
431515;-29.24;-52.31
354160;-21.53;-49.85
280570;-10.21;-36.84
431517;-28.75;-51.47
315360;-19.48;-44.15
412060;-25.21;-50.97
171845;-10.42;-48.89
241040;-5.46;-35.55
431520;-29;-52.15
251240;-7.16;-35.96
354165;-23.29;-48.05
431530;-30.38;-56.45
315370;-19.27;-45.55
412065;-24.27;-53.07
354170;-22.24;-50.69
412070;-23.56;-49.91
150611;-0.9;-47
330412;-22.4;-44.25
412080;-25.36;-49.07
431531;-27.82;-52.43
412085;-24.57;-53.97
270760;-9.31;-36.47
412090;-25.45;-52.9
220865;-8.57;-41.41
292580;-10.97;-39.62
251250;-7.35;-35.89
330414;-22.71;-43.55
354180;-21.79;-50.24
354190;-22.53;-44.77
315380;-20.73;-43.88
510706;-12.47;-52.37
412100;-23.08;-53.48
431532;-29.35;-54.07
292590;-10.75;-39.2
421420;-26.72;-52.72
412110;-23.85;-52.13
354200;-22.07;-50.3
431535;-28.74;-53.09
261150;-8.82;-36.01
521850;-18.44;-50.45
330415;-22.1;-41.47
412120;-25.87;-49.49
231126;-5.84;-40.7
261153;-7.71;-37.84
251260;-7.03;-37.14
292593;-11.41;-40.12
231130;-4.97;-39.01
231135;-6.25;-39.2
231140;-5.19;-39.29
231150;-5.07;-37.98
241050;-6.19;-38.22
241060;-6.07;-37.71
292595;-12.4;-39.5
354210;-23.01;-47.52
412125;-25.12;-54.02
354220;-22.22;-50.89
412130;-23.06;-50.91
412135;-24.3;-52.95
421430;-27.67;-49.02
210945;-2.42;-44.1
315390;-19.96;-43.8
315400;-20.1;-42.45
412140;-25.76;-53.52
412150;-25.62;-50.69
261160;-8.05;-34.88
315410;-21.52;-42.46
171850;-8.73;-47.24
150613;-8.02;-50.03
231160;-4.22;-38.73
354230;-23.26;-45.53
220870;-9.48;-44.58
431540;-27.66;-53.63
315415;-20.23;-41.98
220880;-6.23;-42.68
354240;-22.22;-51.3
354250;-21.88;-49.22
354260;-24.48;-47.84
431545;-29.11;-52.07
292600;-9.62;-42.08
251270;-6.9;-35.83
412160;-26.15;-52.96
231170;-4.14;-40.58
330420;-22.46;-44.44
315420;-20.92;-44.23
412170;-24.64;-50.85
510715;-15.07;-58.46
412175;-25.83;-52.02
315430;-19.32;-41.25
315440;-21.06;-43.76
354270;-20.6;-47.48
431550;-29.81;-53.37
292610;-11.49;-39.42
210950;-7.36;-46.61
251274;-6.55;-35.64
292620;-11.74;-44.9
251275;-7.24;-35.66
280580;-11.06;-37.72
292630;-11.81;-39.38
251276;-7.14;-35.29
171855;-6.43;-48.13
315445;-16.22;-45.99
241070;-5.93;-37.94
261170;-8.13;-35.85
292640;-13.6;-42.93
241080;-6.26;-38.31
251278;-7.69;-36.15
251280;-6.44;-37.65
315450;-16;-43.04
220885;-10.12;-44.95
280590;-10.72;-37.18
241090;-5.81;-35.82
521860;-15.31;-49.58
521870;-15.44;-49.5
210955;-5.92;-47.38
500710;-20.44;-53.75
354280;-24.65;-49
292650;-11.04;-38.43
220887;-7.69;-42.71
292660;-10.83;-38.53
261180;-8.51;-35.37
354290;-22.06;-48.17
354300;-24.22;-48.76
510718;-12.94;-51.82
412180;-23.19;-49.75
354310;-20.45;-47.59
315460;-19.76;-44.08
292665;-15.45;-40.73
412190;-23.4;-50.35
354320;-22.78;-49.93
354323;-21.83;-51.6
354325;-24.09;-48.36
354330;-23.71;-46.41
354340;-21.17;-47.81
315470;-21.19;-45.06
510719;-16.48;-52.69
220890;-7.55;-45.24
280600;-10.53;-37.41
354360;-20.08;-47.42
354370;-21.58;-48.07
354380;-21.72;-50.72
315480;-20.08;-43.78
412200;-25.73;-50.79
320435;-19.26;-40.33
412210;-23.76;-51.41
330430;-22.7;-42.62
412215;-25.49;-52.52
120040;-9.97;-67.8
510720;-15.24;-58.11
412217;-24.32;-51.31
412220;-25.19;-49.31
500720;-21.8;-54.54
315490;-20.22;-42.65
354390;-22.41;-47.56
330440;-22.72;-44.13
110026;-9.7;-62.9
171865;-11.39;-46.88
421440;-26.89;-51.07
330450;-22.16;-43.58
330452;-22.52;-41.94
354400;-22.84;-47.6
292670;-13.57;-41.81
330455;-22.9;-43.2
292680;-14.41;-42.07
421450;-26.94;-50.14
240895;-5.27;-35.38
421460;-27.19;-49.79
292690;-13.12;-42.29
315510;-16.6;-40.56
421480;-27.21;-49.64
315500;-20.24;-42.9
171870;-9.29;-48.46
421470;-26.73;-49.27
431555;-27.29;-52.84
315520;-20.85;-43.47
261190;-8.66;-35.15
421490;-28.13;-49.1
431560;-32.03;-52.09
354410;-23.74;-46.39
220900;-7.77;-43.14
270770;-9.47;-35.85
315530;-20.26;-44.3
150616;-7.31;-50.04
421500;-26.25;-49.51
500730;-19.44;-54.98
412230;-26.1;-49.79
315540;-21.45;-43.12
320440;-20.86;-40.93
315550;-19.19;-46.24
431570;-29.98;-52.37
315560;-15.6;-42.54
315570;-19.92;-43.17
315580;-21.27;-43.17
315590;-22.08;-43.82
130356;-2.69;-59.7
521878;-17.77;-48.77
292700;-11.48;-37.93
421505;-27.86;-49.77
171875;-9.34;-47.9
251290;-6.8;-35.08
521880;-17.79;-50.92
500740;-18.91;-54.84
315600;-18.29;-43
354420;-19.98;-49.68
431575;-29.64;-50.45
421507;-27.06;-53.32
315610;-21.02;-44.31
354350;-23.82;-49.42
431580;-29.28;-51.86
500750;-19.95;-54.89
315620;-21.62;-43.02
421510;-26.92;-49.36
431590;-27.47;-53.16
315630;-21.2;-42.86
292710;-8.85;-38.75
241100;-5.78;-38.06
120042;-7.74;-72.64
431595;-28.25;-54.81
412240;-23.3;-51.36
431600;-29.65;-50.57
110028;-11.73;-61.77
315640;-18.88;-47.58
421520;-26.67;-53.31
412250;-24.6;-52.27
431610;-27.76;-52.8
431620;-27.82;-52.9
510757;-10.83;-61.47
412260;-23.41;-52.76
150618;-4.77;-48.06
510760;-16.47;-54.63
431630;-28.13;-55.02
140047;0.94;-60.41
354425;-22.57;-53.05
210960;-2.93;-44.23
315645;-20.97;-42.51
280610;-10.69;-37.03
412265;-24.27;-51.27
431640;-30.25;-54.91
510770;-14.83;-56.42
354430;-22.89;-45.3
270780;-9.83;-35.97
315650;-16.4;-42.26
354440;-21.3;-50.72
521890;-15.16;-49.8
315660;-16.37;-40.53
354450;-20.17;-51
150619;-4.09;-54.9
231180;-4.94;-37.97
292720;-12.28;-40.49
241110;-5.88;-35.93
315670;-19.88;-43.8
412270;-23.31;-51.55
354460;-21.45;-49.57
315680;-18.66;-43.08
231190;-6.54;-39.9
315690;-19.86;-47.43
431642;-27.7;-53.13
354470;-21.88;-50.95
261200;-8.32;-35.7
431643;-28.39;-53.09
354480;-21.34;-49.48
354490;-20.77;-47.83
354500;-23.53;-45.84
421530;-26.97;-50
251300;-7.1;-36.84
